office,town,candidate,party,votes,vote_percent
Mayor,statewide,Joseph P. Ganim,D,4971,56.07%
Mayor,statewide,John Gomes,D,3894,43.93%
Mayor,Bridgeport,Joseph P. Ganim,D,4971,56.07%
Mayor,Bridgeport,John Gomes,D,3894,43.93%
